source,phone,review,rating
influenster,iphone,I love my iPhone X. This phone is a great phone. But good lord it is way too expensive. Apple has really lost their minds this time with this price tag.,5
influenster,iphone,"The Apple iPhone X is my favorite iPhone thus far. My only issue is sometimes the facial recognition can be iffy. But for the most part, it’s amazing!",5
influenster,iphone,I don't personally have one but I know people who do and they love it! Its very sleek and nice! Great job on this phone apple! Apple iPhone X,5
influenster,iphone,"It is great camera Quanity, a lot of spaces on your phone and the face time is awesome, when you away from home and your parents don't worry that much.",5
influenster,iphone,I love my phone and never seem to have any problems with it! The camera is my favorite part. The only thing I miss is having a separate headphone jack.,5
influenster,iphone,"This is my favorite iPhone to date. I love how fast it is, I love how bright and clear the picture is. Great layout and easy to use and great camera.",5
influenster,iphone,I love my iPhone X! The picture quality is brilliant and the Face ID is a great idea. I would recommend this phone 100%. It is very expensive though.,5
influenster,iphone,my friend has this phone and its really good. It has one of the best camera quality I have ever seen and the look of the phone just looks great...,5
influenster,iphone,LOVING my new iPhone X! The quality is jaw-dropping. Definitely recommend! Best feature is definitely the camera quality and how easy it is to use!,5
influenster,iphone,"I have had an apple iPod touch then the iPhone 6, and the iPhone 6s. I got the X not too long ago and I am already used to not having a home button",5
influenster,iphone,I can’t wait to to try out an Apple iPhone X .... everyone keeps telling me it’s an amazing phone so Indefinite want to try it out....,5
influenster,iphone,I’m really impressed by the battery life on these phones. I forgot a charger while traveling one weekend and my phone lasted the whole weekend.,5
influenster,iphone,"I love everything the apple and this is one of the iphone that I liked the most ... it really is a dream I wish I had it, it's a dream !!🙌🏼😍❤️",5
influenster,iphone,"It’s a good product like all Apple products, I just don’t see a point to upgrade if your phone works but that’s your money so you do you boo.",5
influenster,iphone,I love this iPhone and I would love to do a review on it.This iPhone has met my expectations because it is entirely brand new and the looks.,5
influenster,iphone,I have the iPhone X now and I love it. The picture quality is so much better than any of the other iPhones I have had. The color is unreal.,5
influenster,iphone,I love my phone it works great! It took some getting used to but I adapted fairly quick! It works fast and is the best phone I’ve ever had!,5
influenster,iphone,I recently upgraded to the iPhone X and I love the quality pictures it takes and it cool new features it has I highly recommend this one,5
influenster,iphone,A couple of my friends have this phone and love it! It’s so cool with the face recognition the only downside is that it’s pretty spendy.,5
influenster,iphone,This is the phone that I have and I absolutely love it. It’s the first iPhone I ever phone and so much faster then my old android I had.,5
influenster,iphone,Probably one of the best upgrades made to an iphone. I really loved it. Offered so many new features and the screen was just beautiful.,5
influenster,iphone,I am in love with this new iphone. The innovation is top of the line. So many features and upgrades. The camera is my favorite part.,5
influenster,iphone,I love my iPhone X I love all iPhones somebody could freaking tell me about iPhones give you cancer and I will probably still get it.,5
influenster,iphone,The picture quality in this iPhone is the bomb. I love the way that it takes pictures. The added features also give it an extra hype.,5
